CustomerID,description,preference_score,preference_strength,frequency,monetary,recency_days
12444,IVORY KITCHEN SCALES,0.863532,Strong Preference,2,85.000000,31
12444,BREAD BIN DINER STYLE IVORY,0.863315,Strong Preference,2,84.750000,31
12444,BLACK KITCHEN SCALES,0.847126,Strong Preference,2,68.000000,31
12444,RED KITCHEN SCALES,0.847126,Strong Preference,2,68.000000,31
12447,POSTAGE,0.890000,Strong Preference,1,45.000000,153
12447,RED RETROSPOT BIG BOWL,0.845640,Strong Preference,1,29.700000,153
12447,CIRCUS PARADE LUNCH BOX ,0.820444,Strong Preference,1,23.400000,153
12447,LUNCH BOX I LOVE LONDON,0.820444,Strong Preference,1,23.400000,153
12447,RED RETROSPOT ROUND CAKE TINS,0.803459,Strong Preference,1,19.900000,153
12449,POSTAGE,0.988969,Strong Preference,3,345.000000,1
12449,ROUND SNACK BOXES SET OF4 WOODLAND ,0.891829,Strong Preference,3,88.500000,1
12449,MINT KITCHEN SCALES,0.888963,Strong Preference,3,85.000000,1
12449,RED KITCHEN SCALES,0.873141,Strong Preference,3,68.000000,1
12449,36 PENCILS TUBE RED RETROSPOT,0.864289,Strong Preference,3,60.000000,1
12450,LUNCH BAG DOILEY PATTERN ,0.910482,Strong Preference,2,82.500000,66
12450,POTTING SHED TEA MUG,0.581431,Moderate Preference,1,30.000000,66
12450,SET OF 5 MINI GROCERY MAGNETS,0.544108,Moderate Preference,1,24.960000,83
12450,SET OF 5 PANCAKE DAY MAGNETS,0.544108,Moderate Preference,1,24.960000,83
12450,BAKING MOULD CHOCOLATE CUPCAKES,0.499933,Weak Preference,1,15.300000,83
12451,ROUND SNACK BOXES SET OF4 WOODLAND ,0.935726,Strong Preference,2,297.900000,127
12451,PLASTERS IN TIN WOODLAND ANIMALS,0.898276,Strong Preference,2,178.800000,127
12451,5 HOOK HANGER RED MAGIC TOADSTOOL,0.889403,Strong Preference,2,158.400000,127
12451,PAPER BUNTING RETROSPOT,0.871431,Strong Preference,2,123.900000,127
12451,JUMBO BAG RED RETROSPOT,0.870421,Strong Preference,2,122.200000,127
12453,SET/10 RED POLKADOT PARTY CANDLES,0.890000,Strong Preference,1,30.000000,44
12453,ROSE CARAVAN DOORSTOP,0.877551,Strong Preference,1,27.000000,44
12453,SET 40 HEART SHAPE PETIT FOUR CASES,0.874902,Strong Preference,1,26.400000,44
12453,SET OF 4 KNICK KNACK TINS DOILEY ,0.868016,Strong Preference,1,24.900000,44
12453,DOLLY GIRL LUNCH BOX,0.860719,Strong Preference,1,23.400000,44
12455,POSTAGE,0.933426,Strong Preference,4,99.000000,37
12455,PINK POLKADOT BOWL,0.569177,Moderate Preference,2,20.000000,37
12455,HEART DECORATION PAINTED ZINC ,0.537500,Moderate Preference,1,158.400000,206
12455,BIRDCAGE DECORATION TEALIGHT HOLDER,0.501142,Moderate Preference,1,101.760000,206
12455,CANDLEHOLDER PINK HANGING HEART,0.483055,Weak Preference,1,81.600000,206
12456,POSTAGE,0.965000,Strong Preference,2,440.000000,41
12456,REGENCY CAKESTAND 3 TIER,0.919254,Strong Preference,2,226.200000,41
12456,GUMBALL COAT RACK,0.856821,Strong Preference,2,90.900000,41
12456,PLASTERS IN TIN WOODLAND ANIMALS,0.847428,Strong Preference,2,79.200000,41
12456,PLASTERS IN TIN SPACEBOY,0.827871,Strong Preference,2,59.400000,41
12457,JUMBO BAG APPLES,0.893378,Strong Preference,2,358.000000,143
12457,POSTAGE,0.832752,Strong Preference,2,160.000000,148
12457,CHILDS BREAKFAST SET CIRCUS PARADE,0.529859,Moderate Preference,1,61.200000,148
12457, SPACEBOY BABY GIFT SET,0.516866,Moderate Preference,1,50.850000,148
12457,DOLLY GIRL BABY GIFT SET,0.516866,Moderate Preference,1,50.850000,148
12458,POSTAGE,0.890000,Strong Preference,1,80.000000,194
12458,LUNCH BAG CARS BLUE,0.844843,Strong Preference,1,49.500000,194
12458,DOLLY GIRL LUNCH BOX,0.839591,Strong Preference,1,46.800000,194
12458,ROUND SNACK BOXES SET OF4 WOODLAND ,0.813551,Strong Preference,1,35.400000,194
12458,LUNCH BAG WOODLAND,0.807032,Strong Preference,1,33.000000,194
12461,POSTAGE,0.985312,Strong Preference,1,200.000000,3
12461,DOORMAT ENGLISH ROSE ,0.777730,Moderate Preference,1,47.700000,64
12461,DOORMAT NEW ENGLAND,0.777730,Moderate Preference,1,47.700000,64
12461,DOORMAT RED RETROSPOT,0.777730,Moderate Preference,1,47.700000,64
12461,DOORMAT SPOTTY HOME SWEET HOME,0.777730,Moderate Preference,1,47.700000,64
12462,POSTAGE,0.890000,Strong Preference,1,168.000000,213
12462,LADYBIRD + BEE RAFFIA FOOD COVER,0.728473,Moderate Preference,1,22.500000,213
12462,CERAMIC CAKE STAND + HANGING CAKES,0.718873,Moderate Preference,1,19.900000,213
12462,LARGE CAKE STAND  HANGING STRAWBERY,0.718873,Moderate Preference,1,19.900000,213
12462,NOVELTY BISCUITS CAKE STAND 3 TIER,0.718873,Moderate Preference,1,19.900000,213
12463,POSTAGE,0.933709,Strong Preference,3,108.000000,85
12463,ROUND SNACK BOXES SET OF4 WOODLAND ,0.896335,Strong Preference,3,70.800000,85
12463,DOLLY GIRL LUNCH BOX,0.682713,Moderate Preference,2,46.800000,116
12463,SPACEBOY LUNCH BOX ,0.682713,Moderate Preference,2,46.800000,116
12463,LUNCH BAG WOODLAND,0.672745,Moderate Preference,2,33.000000,85
12464,POSTAGE,0.937437,Strong Preference,5,165.000000,16
12464,BREAD BIN DINER STYLE RED ,0.881455,Strong Preference,4,275.100000,16
12464,BREAD BIN DINER STYLE IVORY,0.751851,Moderate Preference,3,170.450000,16
12464,GUMBALL COAT RACK,0.747429,Moderate Preference,4,76.500000,59
12464,IVORY KITCHEN SCALES,0.674016,Moderate Preference,3,59.500000,16
12465,POLKADOT PEN,0.890000,Strong Preference,1,40.800000,79
12465,POSTAGE,0.856369,Strong Preference,1,30.000000,79
12465,SET OF 20 KIDS COOKIE CUTTERS,0.837441,Strong Preference,1,25.200000,79
12465,RETROSPOT LAMP,0.812012,Strong Preference,1,19.900000,79
12465,PLASTERS IN TIN CIRCUS PARADE ,0.811472,Strong Preference,1,19.800000,79
12468,POSTAGE,0.947080,Strong Preference,2,72.000000,97
12468,CHILDRENS APRON APPLES DESIGN,0.866956,Strong Preference,2,31.200000,97
12468,ROUND SNACK BOXES SET OF 4 FRUITS ,0.710457,Moderate Preference,1,70.800000,97
12468,ROUND SNACK BOXES SET OF4 WOODLAND ,0.643958,Moderate Preference,1,35.400000,97
12468,MINI PAINT SET VINTAGE ,0.604803,Moderate Preference,1,23.400000,97
12471,POSTAGE,0.944018,Strong Preference,11,1386.000000,16
12471,REGENCY CAKESTAND 3 TIER,0.854884,Strong Preference,8,2978.400000,19
12471,ALARM CLOCK BAKELIKE PINK,0.786797,Moderate Preference,9,360.000000,19
12471,FUNKY DIVA PEN,0.708992,Moderate Preference,7,408.000000,16
12471,BIG DOUGHNUT FRIDGE MAGNETS,0.620418,Moderate Preference,6,173.400000,19
12472,POSTAGE,0.972796,Strong Preference,5,378.000000,48
12472,REGENCY CAKESTAND 3 TIER,0.945042,Strong Preference,5,255.000000,48
12472,GUMBALL COAT RACK,0.921566,Strong Preference,5,182.700000,48
12472,ROUND SNACK BOXES SET OF4 WOODLAND ,0.919336,Strong Preference,5,177.000000,48
12472,SPACEBOY LUNCH BOX ,0.809054,Strong Preference,4,140.400000,48
12473,POSTAGE,0.966238,Strong Preference,2,162.000000,24
12473,10 COLOUR SPACEBOY PEN,0.854030,Strong Preference,2,40.800000,24
12473,WATERING CAN GREEN DINOSAUR,0.809644,Strong Preference,2,23.400000,24
12473,12 PENCILS TALL TUBE WOODLAND,0.798826,Moderate Preference,2,20.400000,24
12473,GLASS  SONGBIRD STORAGE JAR,0.579881,Moderate Preference,1,25.000000,24
12474,POSTAGE,0.986653,Strong Preference,11,378.000000,8
12474,ROUND SNACK BOXES SET OF4 WOODLAND ,0.780751,Moderate Preference,7,230.100000,8
12474,ROUND SNACK BOXES SET OF 4 FRUITS ,0.752672,Moderate Preference,7,194.700000,47
12474,WOODLAND CHARLOTTE BAG,0.593477,Moderate Preference,5,68.000000,47
12474,PLASTERS IN TIN SPACEBOY,0.561389,Moderate Preference,4,79.200000,47
12476,POSTAGE,0.971550,Strong Preference,5,504.000000,50
12476,BREAD BIN DINER STYLE MINT,0.704997,Moderate Preference,3,239.200000,127
12476,REGENCY CAKESTAND 3 TIER,0.703417,Moderate Preference,3,153.000000,50
12476,CHICK GREY HOT WATER BOTTLE,0.635400,Moderate Preference,3,55.200000,50
12476,BREAD BIN DINER STYLE IVORY,0.591679,Moderate Preference,2,179.400000,127
12477,SET OF 16 VINTAGE ROSE CUTLERY,0.982682,Strong Preference,3,390.300000,10
12477,3 HOOK HANGER MAGIC GARDEN,0.964056,Strong Preference,3,298.800000,10
12477,SET OF 6 HERB TINS SKETCHBOOK,0.940482,Strong Preference,3,213.000000,10
12477,FOUR HOOK  WHITE LOVEBIRDS,0.879290,Strong Preference,3,88.200000,10
12477,RETROSPOT PADDED SEAT CUSHION,0.868091,Strong Preference,3,75.000000,10
12480,POSTAGE,0.968455,Strong Preference,3,252.000000,53
12480,FAWN BLUE HOT WATER BOTTLE,0.872855,Strong Preference,3,70.800000,53
12480,REGENCY CAKESTAND 3 TIER,0.691699,Moderate Preference,2,51.000000,53
12480,CAKE STAND 3 TIER MAGIC GARDEN,0.670348,Moderate Preference,2,38.250000,53
12480,RED RETROSPOT UMBRELLA,0.665250,Moderate Preference,2,35.700000,53
12481,POSTAGE,0.957636,Strong Preference,6,414.000000,89
12481,BREAD BIN DINER STYLE MINT,0.843489,Strong Preference,5,247.200000,89
12481,PLASTERS IN TIN CIRCUS PARADE ,0.725063,Moderate Preference,4,138.600000,89
12481,SET OF 2 TEA TOWELS APPLE AND PEARS,0.649948,Moderate Preference,3,145.200000,89
12481,JAM MAKING SET PRINTED,0.627150,Moderate Preference,3,104.400000,89
12483,POSTAGE,0.986787,Strong Preference,5,334.000000,8
12483,WALL TIDY RETROSPOT ,0.674554,Moderate Preference,3,59.000000,8
12483,WOODEN OWLS LIGHT GARLAND ,0.658905,Moderate Preference,3,76.500000,93
12483,SPOTTY BUNTING,0.609924,Moderate Preference,2,89.100000,8
12483,GUMBALL COAT RACK,0.604824,Moderate Preference,2,151.200000,115
12484,POSTAGE,0.985935,Strong Preference,3,448.000000,10
12484,GROW A FLYTRAP OR SUNFLOWER IN TIN,0.874942,Strong Preference,3,90.000000,13
12484,BLUE HAPPY BIRTHDAY BUNTING,0.853267,Strong Preference,3,65.400000,13
12484,TEA TIME PARTY BUNTING,0.839369,Strong Preference,3,53.250000,13
12484,PINK FLORAL FELTCRAFT SHOULDER BAG,0.833413,Strong Preference,3,48.750000,13
12489,POSTAGE,0.890000,Strong Preference,1,36.000000,246
12489,RED RETROSPOT CAKE STAND,0.879651,Strong Preference,1,32.850000,246
12489,WOODEN SKITTLES GARDEN SET,0.876339,Strong Preference,1,31.900000,246
12489,GUMBALL COAT RACK,0.871650,Strong Preference,1,30.600000,246
12489,RETROSPOT TEA SET CERAMIC 11 PC ,0.868289,Strong Preference,1,29.700000,246
12490,POSTAGE,0.988745,Strong Preference,6,342.000000,3
12490,RED TOADSTOOL LED NIGHT LIGHT,0.756398,Moderate Preference,4,118.800000,3
12490,JUMBO BAG RED RETROSPOT,0.756238,Moderate Preference,4,123.500000,10
12490,PAPER BUNTING RETROSPOT,0.732491,Moderate Preference,4,88.500000,10
12490,JUMBO BAG APPLES,0.678652,Moderate Preference,3,124.800000,10
12492,POSTAGE,0.890000,Strong Preference,1,18.000000,15
12492,FAWN BLUE HOT WATER BOTTLE,0.887730,Strong Preference,1,17.700000,15
12492,PENCIL CASE LIFE IS BEAUTIFUL,0.887730,Strong Preference,1,17.700000,15
12492,BLUE SCOTTIE DOG W FLOWER PATTERN,0.868137,Strong Preference,1,15.300000,15
12492,SCOTTIE DOG HOT WATER BOTTLE,0.864143,Strong Preference,1,14.850000,15
12493,LUNCH BAG APPLE DESIGN,0.910071,Strong Preference,2,33.000000,75
12493,LUNCH BAG SUKI DESIGN ,0.910071,Strong Preference,2,33.000000,75
12493,ASSORTED COLOURS SILK FAN,0.663876,Moderate Preference,1,29.880000,75
12493,CARRIAGE,0.655000,Moderate Preference,1,36.000000,107
12493,RABBIT NIGHT LIGHT,0.643689,Moderate Preference,1,24.960000,75
12494,POSTAGE,0.964182,Strong Preference,4,108.000000,71
12494,RED RETROSPOT CAKE STAND,0.773930,Moderate Preference,3,54.750000,106
12494,SET OF 10 LED DOLLY LIGHTS,0.661184,Moderate Preference,2,50.000000,71
12494,LUNCH BAG RED RETROSPOT,0.612157,Moderate Preference,2,33.000000,106
12494,GIN + TONIC DIET METAL SIGN,0.488104,Weak Preference,1,30.600000,106
12500,POSTAGE,0.868659,Strong Preference,6,126.000000,16
12500,PACK OF 6 BIRDY GIFT TAGS,0.747480,Moderate Preference,4,763.200000,176
12500,DOORMAT AIRMAIL ,0.588483,Moderate Preference,3,99.300000,78
12500,HEART WREATH DECORATION WITH BELL,0.455904,Weak Preference,1,90.000000,16
12500,RED ROCKING HORSE HAND PAINTED,0.455904,Weak Preference,1,90.000000,16
12501,POSTAGE,0.890000,Strong Preference,1,144.000000,246
12501,SET/10 RED POLKADOT PARTY CANDLES,0.759803,Moderate Preference,1,30.000000,246
12501,PICNIC BASKET WICKER SMALL,0.740972,Moderate Preference,1,23.800000,246
12501,BLUE 3 PIECE POLKADOT CUTLERY SET,0.736428,Moderate Preference,1,22.500000,246
12501,GREEN 3 PIECE POLKADOT CUTLERY SET,0.736428,Moderate Preference,1,22.500000,246
12502,POSTAGE,0.987717,Strong Preference,5,728.000000,5
12502,REGENCY CAKESTAND 3 TIER,0.963045,Strong Preference,5,493.950000,5
12502,CAKE STAND WHITE TWO TIER LACE,0.663533,Moderate Preference,3,85.000000,5
12502,DOORMAT SPOTTY HOME SWEET HOME,0.659796,Moderate Preference,3,80.100000,5
12502,ROSES REGENCY TEACUP AND SAUCER ,0.634000,Moderate Preference,3,53.100000,5
12506,ROUND CAKE TIN VINTAGE GREEN,0.890000,Strong Preference,1,7.950000,142
12506,ROUND CAKE TIN VINTAGE RED,0.890000,Strong Preference,1,7.950000,142
12506,GREEN GIANT GARDEN THERMOMETER,0.841533,Strong Preference,1,5.950000,142
12506,IVORY GIANT GARDEN THERMOMETER,0.841533,Strong Preference,1,5.950000,142
12506,JAM MAKING SET WITH JARS,0.787776,Moderate Preference,1,4.250000,142
12507,POSTAGE,0.969327,Strong Preference,2,252.000000,43
12507,JAM MAKING SET WITH JARS,0.912605,Strong Preference,2,136.750000,65
12507,SET 40 HEART SHAPE PETIT FOUR CASES,0.720115,Moderate Preference,1,208.800000,43
12507,SET OF 6 TEA TIME BAKING CASES,0.686155,Moderate Preference,1,133.120000,43
12507,SET OF 12 FAIRY CAKE BAKING CASES,0.658495,Moderate Preference,1,92.160000,43
12509,PARTY BUNTING,0.890000,Strong Preference,1,49.500000,194
12509,TEA TIME PARTY BUNTING,0.890000,Strong Preference,1,49.500000,194
12509,SET 7 BABUSHKA NESTING BOXES,0.850738,Strong Preference,1,34.000000,194
12509,POSTAGE,0.785317,Moderate Preference,1,18.000000,194
12509,CHARLOTTE BAG PINK POLKADOT,0.711088,Moderate Preference,1,8.500000,194
12510,BLACK RECORD COVER FRAME,0.967872,Strong Preference,2,192.720000,52
12510,POSTAGE,0.956985,Strong Preference,2,168.000000,52
12510,RED RETROSPOT MINI CASES,0.922010,Strong Preference,2,108.000000,52
12510,CHILLI LIGHTS,0.849301,Strong Preference,2,42.800000,52
12510,ASSORTED COLOUR MINI CASES,0.581628,Moderate Preference,1,76.200000,235
12513,POSTAGE,0.890000,Strong Preference,1,54.000000,22
12513,CAKE STAND 3 TIER MAGIC GARDEN,0.854640,Strong Preference,1,38.250000,22
12513,LUNCH BAG WOODLAND,0.839590,Strong Preference,1,33.000000,22
12513,SET/10 PINK POLKADOT PARTY CANDLES,0.829909,Strong Preference,1,30.000000,22
12513,SET/10 RED POLKADOT PARTY CANDLES,0.829909,Strong Preference,1,30.000000,22
12514,WELCOME  WOODEN BLOCK LETTERS,0.890000,Strong Preference,1,59.700000,176
12514,PEACE WOODEN BLOCK LETTERS,0.854020,Strong Preference,1,41.700000,176
12514,CHILDS BREAKFAST SET DOLLY GIRL ,0.849364,Strong Preference,1,39.800000,176
12514,CHILDS BREAKFAST SET SPACEBOY ,0.849364,Strong Preference,1,39.800000,176
12514,BATH BUILDING BLOCK WORD,0.838531,Strong Preference,1,35.700000,176
12515,POSTAGE,0.890000,Strong Preference,1,105.000000,263
12515,CAKE STAND 3 TIER MAGIC GARDEN,0.765147,Moderate Preference,1,25.500000,263
12515,REGENCY CAKESTAND 3 TIER,0.765147,Moderate Preference,1,25.500000,263
12515,CAKE PLATE LOVEBIRD PINK,0.757711,Moderate Preference,1,23.400000,263
12515,CUPCAKE LACE PAPER SET 6,0.757711,Moderate Preference,1,23.400000,263
12516,JUMBO BAG PINK POLKADOT,0.890000,Strong Preference,1,104.000000,90
12516,JUMBO BAG RED RETROSPOT,0.870077,Strong Preference,1,83.200000,90
12516,JUMBO BAG SPACEBOY DESIGN,0.844471,Strong Preference,1,62.400000,90
12516,POSTAGE,0.831645,Strong Preference,1,54.000000,90
12516,CHARLOTTE BAG PINK POLKADOT,0.810476,Strong Preference,1,42.500000,90
12517,ROUND SNACK BOXES SET OF4 WOODLAND ,0.842748,Strong Preference,2,26.550000,36
12517,SPACEBOY LUNCH BOX ,0.795580,Moderate Preference,2,15.600000,36
12517,POSTAGE,0.719000,Moderate Preference,1,90.000000,36
12517,GIANT 50'S CHRISTMAS CRACKER,0.631825,Moderate Preference,1,34.680000,36
12517,JAM MAKING SET WITH JARS,0.604130,Moderate Preference,1,25.500000,36
12518,POSTAGE,0.890000,Strong Preference,1,36.000000,20
12518,3 PIECE SPACEBOY COOKIE CUTTER SET,0.849853,Strong Preference,1,25.200000,20
12518,CIRCUS PARADE LUNCH BOX ,0.841574,Strong Preference,1,23.400000,20
12518,DOLLY GIRL LUNCH BOX,0.841574,Strong Preference,1,23.400000,20
12518,LUNCH BOX I LOVE LONDON,0.841574,Strong Preference,1,23.400000,20
12520,POSTAGE,0.961585,Strong Preference,4,216.000000,52
12520,REGENCY CAKESTAND 3 TIER,0.763704,Moderate Preference,3,76.500000,52
12520,RED RETROSPOT CAKE STAND,0.749371,Moderate Preference,3,98.550000,114
12520,ROUND SNACK BOXES SET OF4 WOODLAND ,0.618143,Moderate Preference,2,53.100000,52
12520,PLASTERS IN TIN STRONGMAN,0.595732,Moderate Preference,2,39.600000,52
12521,POSTAGE,0.890000,Strong Preference,1,54.000000,52
12521,JUMBO BAG APPLES,0.863224,Strong Preference,1,41.600000,52
12521,DOG BOWL CHASING BALL DESIGN,0.800878,Strong Preference,1,22.500000,52
12521,JUMBO BAG ALPHABET,0.793008,Moderate Preference,1,20.800000,52
12521,JUMBO BAG VINTAGE LEAF,0.793008,Moderate Preference,1,20.800000,52
12523,POSTAGE,0.982946,Strong Preference,4,90.000000,17
12523,RETROSPOT TEA SET CERAMIC 11 PC ,0.801010,Strong Preference,3,44.550000,17
12523,WRAP DOILEY DESIGN,0.757961,Moderate Preference,3,31.500000,45
12523,RED RETROSPOT SMALL MILK JUG,0.649465,Moderate Preference,2,30.600000,17
12523,STRAWBERRY CERAMIC TRINKET BOX,0.647680,Moderate Preference,2,30.000000,17
12524,POSTAGE,0.960370,Strong Preference,6,378.000000,72
12524,LUNCH BAG WOODLAND,0.585511,Moderate Preference,3,66.000000,114
12524,SKULL LUNCH BOX WITH CUTLERY ,0.519204,Moderate Preference,2,61.200000,72
12524,SET/6 FRUIT SALAD PAPER CUPS,0.518772,Moderate Preference,3,27.960000,132
12524,LUNCH BAG RED RETROSPOT,0.507178,Moderate Preference,2,66.000000,114
12526,POSTAGE,0.890000,Strong Preference,1,36.000000,4
12526,SET OF 4 KNICK KNACK TINS DOILY ,0.848514,Strong Preference,1,24.900000,4
12526,CIRCUS PARADE LUNCH BOX ,0.841574,Strong Preference,1,23.400000,4
12526,LUNCH BOX I LOVE LONDON,0.841574,Strong Preference,1,23.400000,4
12526,JUMBO BAG 50'S CHRISTMAS ,0.828469,Strong Preference,1,20.800000,4
12527,SET/6 PINK  BUTTERFLY T-LIGHTS,0.903191,Strong Preference,1,50.400000,204
12527,SET/6 TURQUOISE BUTTERFLY T-LIGHTS,0.903191,Strong Preference,1,50.400000,204
12527,SET/10 RED POLKADOT PARTY CANDLES,0.836093,Strong Preference,1,30.000000,235
12527,SET/6 EAU DE NIL BIRD T-LIGHTS,0.831350,Strong Preference,1,25.200000,204
12527,POSTAGE,0.783903,Moderate Preference,1,18.000000,235
12528,POSTAGE,0.979189,Strong Preference,4,198.000000,24
12528,STRAWBERRY CERAMIC TRINKET BOX,0.745475,Moderate Preference,3,45.000000,24
12528,CERAMIC CAKE DESIGN SPOTTED PLATE,0.743366,Moderate Preference,3,53.640000,59
12528,FAIRY CAKE BIRTHDAY CANDLE SET,0.729709,Moderate Preference,3,45.000000,59
12528,TEA TIME TEAPOT IN GIFT BOX,0.672180,Moderate Preference,2,79.300000,24
12530,POSTAGE,0.967828,Strong Preference,3,126.000000,33
12530,JUMBO BAG RED RETROSPOT,0.966140,Strong Preference,3,123.500000,33
12530,JUMBO BAG APPLES,0.795012,Moderate Preference,2,104.000000,33
12530,JUMBO BAG SPACEBOY DESIGN,0.718429,Moderate Preference,2,41.600000,33
12530,JUMBO BAG PINK POLKADOT,0.715798,Moderate Preference,2,40.300000,33
12534,POSTAGE,0.890000,Strong Preference,1,108.000000,40
12534,RETROSPOT LAMP,0.802025,Strong Preference,1,39.800000,40
12534,SET/10 BLUE POLKADOT PARTY CANDLES,0.777433,Moderate Preference,1,30.000000,40
12534,SET/10 PINK POLKADOT PARTY CANDLES,0.777433,Moderate Preference,1,30.000000,40
12534,ROSE DU SUD CUSHION COVER ,0.776562,Moderate Preference,1,29.700000,40
12535,SCOTTIE DOG HOT WATER BOTTLE,0.988958,Strong Preference,2,74.250000,1
12535,BAKING SET 9 PIECE RETROSPOT ,0.967590,Strong Preference,2,59.400000,1
12535,RETROSPOT HEART HOT WATER BOTTLE,0.967590,Strong Preference,2,59.400000,1
12535,RED RETROSPOT PEG BAG,0.943001,Strong Preference,2,45.900000,1
12535,CLOTHES PEGS RETROSPOT PACK 24 ,0.928979,Strong Preference,2,39.600000,1
12539,JAM MAKING SET WITH JARS,0.821072,Strong Preference,3,96.000000,171
12539,PARTY BUNTING,0.813383,Strong Preference,3,86.100000,171
12539,SET/5 RED RETROSPOT LID GLASS BOWLS,0.799586,Moderate Preference,3,70.800000,171
12539,JUMBO BAG PINK VINTAGE PAISLEY,0.786165,Moderate Preference,3,58.500000,171
12539,KINGS CHOICE TEA CADDY ,0.779370,Moderate Preference,3,53.100000,171
12540,POSTAGE,0.989262,Strong Preference,11,1372.000000,2
12540,ASSORTED COLOUR BIRD ORNAMENT,0.751015,Moderate Preference,7,473.200000,17
12540,CLASSIC METAL BIRDCAGE PLANT HOLDER,0.742010,Moderate Preference,7,490.350000,47
12540,REGENCY CAKESTAND 3 TIER,0.728118,Moderate Preference,6,605.400000,2
12540,6 RIBBONS RUSTIC CHARM,0.594472,Moderate Preference,5,138.600000,17
12541,POSTAGE,0.946842,Strong Preference,2,56.000000,82
12541,RED RETROSPOT BIG BOWL,0.647561,Moderate Preference,1,29.700000,82
12541,RED RETROSPOT PLATE ,0.638146,Moderate Preference,1,27.040000,82
12541,RETROSPOT PARTY BAG + STICKER SET,0.635748,Moderate Preference,1,26.400000,82
12541,SET/20 RED RETROSPOT PAPER NAPKINS ,0.610073,Moderate Preference,1,20.400000,82
12545,POSTAGE,0.890000,Strong Preference,1,84.000000,169
12545,SET/10 BLUE POLKADOT PARTY CANDLES,0.794643,Moderate Preference,1,30.000000,169
12545,SET/10 PINK POLKADOT PARTY CANDLES,0.794643,Moderate Preference,1,30.000000,169
