CustomerID,churn_probability,churn_prediction,threshold,churn_risk,predicted_revenue,revenue_segment,customer_segment
12916,0.256317,0,0.442809,Low Risk,1812.460000,Medium Value,Standard Customer
12917,0.583484,1,0.442809,Medium Risk,169.340000,Low Value,Standard Customer
12919,0.317026,0,0.442809,Low Risk,332.280000,Low Value,Standard Customer
12921,0.083629,0,0.442809,Low Risk,5120.780000,High Value,Loyal High-Value Customer
12922,0.530923,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
12924,0.448336,1,0.442809,Medium Risk,467.300000,Low Value,Standard Customer
12928,0.307910,0,0.442809,Low Risk,461.650000,Low Value,Standard Customer
12929,0.513588,1,0.442809,Medium Risk,214.290000,Low Value,Standard Customer
12930,0.402495,0,0.442809,Medium Risk,238.740000,Low Value,Standard Customer
12931,0.086138,0,0.442809,Low Risk,11626.090000,High Value,Loyal High-Value Customer
12933,0.351121,0,0.442809,Medium Risk,123.850000,Low Value,Standard Customer
12935,0.180697,0,0.442809,Low Risk,470.440000,Low Value,Standard Customer
12937,0.501442,1,0.442809,Medium Risk,226.360000,Low Value,Standard Customer
12939,0.209133,0,0.442809,Low Risk,4210.620000,High Value,Loyal High-Value Customer
12942,0.341173,0,0.442809,Low Risk,460.460000,Low Value,Standard Customer
12943,0.713330,1,0.442809,High Risk,235.670000,Low Value,At-Risk Customer
12944,0.706835,1,0.442809,High Risk,153.280000,Low Value,At-Risk Customer
12945,0.711967,1,0.442809,High Risk,135.670000,Low Value,At-Risk Customer
12947,0.113901,0,0.442809,Low Risk,453.550000,Low Value,Standard Customer
12948,0.202961,0,0.442809,Low Risk,698.540000,Medium Value,Standard Customer
12949,0.104221,0,0.442809,Low Risk,1667.390000,Medium Value,Standard Customer
12951,0.211212,0,0.442809,Low Risk,482.500000,Low Value,Standard Customer
12955,0.125855,0,0.442809,Low Risk,628.760000,Medium Value,Standard Customer
12956,0.720427,1,0.442809,High Risk,206.350000,Low Value,At-Risk Customer
12957,0.169483,0,0.442809,Low Risk,648.540000,Medium Value,Standard Customer
12962,0.505062,1,0.442809,Medium Risk,156.250000,Low Value,Standard Customer
12963,0.657330,1,0.442809,High Risk,280.330000,Low Value,At-Risk Customer
12967,0.510826,1,0.442809,Medium Risk,1037.210000,Medium Value,Standard Customer
12968,0.530743,1,0.442809,Medium Risk,161.610000,Low Value,Standard Customer
12970,0.639599,1,0.442809,Medium Risk,220.160000,Low Value,Standard Customer
12971,0.084193,0,0.442809,Low Risk,2714.010000,High Value,Loyal High-Value Customer
12974,0.641787,1,0.442809,Medium Risk,207.980000,Low Value,Standard Customer
12976,0.605473,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
12977,0.612651,1,0.442809,Medium Risk,200.760000,Low Value,Standard Customer
12980,0.170476,0,0.442809,Low Risk,6136.650000,High Value,Loyal High-Value Customer
12981,0.519505,1,0.442809,Medium Risk,120.990000,Low Value,Standard Customer
12982,0.625588,1,0.442809,Medium Risk,196.650000,Low Value,Standard Customer
12987,0.537893,1,0.442809,Medium Risk,273.940000,Low Value,Standard Customer
12988,0.664153,1,0.442809,High Risk,121.710000,Low Value,At-Risk Customer
12989,0.135812,0,0.442809,Low Risk,2756.370000,High Value,Loyal High-Value Customer
12990,0.560353,1,0.442809,Medium Risk,248.200000,Low Value,Standard Customer
12991,0.399946,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
12993,0.316984,0,0.442809,Low Risk,270.560000,Low Value,Standard Customer
12994,0.271181,0,0.442809,Low Risk,368.850000,Low Value,Standard Customer
12997,0.414743,0,0.442809,Medium Risk,400.650000,Low Value,Standard Customer
12999,0.507110,1,0.442809,Medium Risk,242.740000,Low Value,Standard Customer
13000,0.349580,0,0.442809,Low Risk,255.010000,Low Value,Standard Customer
13001,0.097693,0,0.442809,Low Risk,4644.920000,High Value,Loyal High-Value Customer
13002,0.741847,1,0.442809,High Risk,191.040000,Low Value,At-Risk Customer
13003,0.370351,0,0.442809,Medium Risk,194.980000,Low Value,Standard Customer
13004,0.087062,0,0.442809,Low Risk,1090.660000,Medium Value,Standard Customer
13005,0.461003,1,0.442809,Medium Risk,375.730000,Low Value,Standard Customer
13008,0.693848,1,0.442809,High Risk,225.000000,Low Value,At-Risk Customer
13011,0.777413,1,0.442809,High Risk,239.420000,Low Value,At-Risk Customer
13012,0.221425,0,0.442809,Low Risk,411.490000,Low Value,Standard Customer
13013,0.097142,0,0.442809,Low Risk,2116.720000,High Value,Loyal High-Value Customer
13014,0.136638,0,0.442809,Low Risk,1393.750000,Medium Value,Standard Customer
13015,0.286556,0,0.442809,Low Risk,997.190000,Medium Value,Standard Customer
13016,0.462907,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
13018,0.083604,0,0.442809,Low Risk,1891.800000,Medium Value,Standard Customer
13021,0.182984,0,0.442809,Low Risk,694.480000,Medium Value,Standard Customer
13023,0.516864,1,0.442809,Medium Risk,107.400000,Low Value,Standard Customer
13026,0.289780,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
13027,0.131512,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
13029,0.431322,0,0.442809,Medium Risk,550.410000,Medium Value,Standard Customer
13030,0.658648,1,0.442809,High Risk,96.490000,Low Value,At-Risk Customer
13033,0.756655,1,0.442809,High Risk,192.420000,Low Value,At-Risk Customer
13034,0.686713,1,0.442809,High Risk,168.930000,Low Value,At-Risk Customer
13035,0.671713,1,0.442809,High Risk,96.310000,Low Value,At-Risk Customer
13037,0.294750,0,0.442809,Low Risk,459.830000,Low Value,Standard Customer
13038,0.504239,1,0.442809,Medium Risk,310.590000,Low Value,Standard Customer
13043,0.628627,1,0.442809,Medium Risk,282.290000,Low Value,Standard Customer
13044,0.712517,1,0.442809,High Risk,0.000000,Low Value,At-Risk Customer
13045,0.468672,1,0.442809,Medium Risk,57.850000,Low Value,Standard Customer
13046,0.675710,1,0.442809,High Risk,181.370000,Low Value,At-Risk Customer
13047,0.097587,0,0.442809,Low Risk,1540.690000,Medium Value,Standard Customer
13048,0.217661,0,0.442809,Low Risk,487.260000,Low Value,Standard Customer
13049,0.748282,1,0.442809,High Risk,190.100000,Low Value,At-Risk Customer
13050,0.083873,0,0.442809,Low Risk,2048.550000,High Value,Loyal High-Value Customer
13052,0.616196,1,0.442809,Medium Risk,78.200000,Low Value,Standard Customer
13055,0.609007,1,0.442809,Medium Risk,53.680000,Low Value,Standard Customer
13058,0.513669,1,0.442809,Medium Risk,207.640000,Low Value,Standard Customer
13059,0.695296,1,0.442809,High Risk,211.370000,Low Value,At-Risk Customer
13060,0.680187,1,0.442809,High Risk,153.940000,Low Value,At-Risk Customer
13062,0.628840,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
13064,0.450546,1,0.442809,Medium Risk,333.390000,Low Value,Standard Customer
13065,0.730816,1,0.442809,High Risk,200.000000,Low Value,At-Risk Customer
13068,0.722111,1,0.442809,High Risk,180.260000,Low Value,At-Risk Customer
13069,0.083764,0,0.442809,Low Risk,0.000000,Low Value,Standard Customer
13070,0.595835,1,0.442809,Medium Risk,152.100000,Low Value,Standard Customer
13072,0.706932,1,0.442809,High Risk,190.210000,Low Value,At-Risk Customer
13075,0.528909,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
13077,0.401254,0,0.442809,Medium Risk,128.180000,Low Value,Standard Customer
13078,0.084442,0,0.442809,Low Risk,4620.690000,High Value,Loyal High-Value Customer
13079,0.398878,0,0.442809,Medium Risk,208.010000,Low Value,Standard Customer
13080,0.653586,1,0.442809,High Risk,131.790000,Low Value,At-Risk Customer
13081,0.088963,0,0.442809,Low Risk,8518.260000,High Value,Loyal High-Value Customer
13082,0.111030,0,0.442809,Low Risk,289.740000,Low Value,Standard Customer
13085,0.484254,1,0.442809,Medium Risk,277.570000,Low Value,Standard Customer
13089,0.085652,0,0.442809,Low Risk,24136.610000,High Value,Loyal High-Value Customer
13090,0.107225,0,0.442809,Low Risk,3666.460000,High Value,Loyal High-Value Customer
13092,0.385947,0,0.442809,Medium Risk,422.090000,Low Value,Standard Customer
13093,0.212680,0,0.442809,Low Risk,4544.050000,High Value,Loyal High-Value Customer
13094,0.126542,0,0.442809,Low Risk,383.320000,Low Value,Standard Customer
13097,0.094807,0,0.442809,Low Risk,2872.060000,High Value,Loyal High-Value Customer
13098,0.083822,0,0.442809,Low Risk,8393.840000,High Value,Loyal High-Value Customer
13099,0.570492,1,0.442809,Medium Risk,15.790000,Low Value,Standard Customer
13101,0.693443,1,0.442809,High Risk,147.190000,Low Value,At-Risk Customer
13102,0.087389,0,0.442809,Low Risk,2165.270000,High Value,Loyal High-Value Customer
13104,0.364711,0,0.442809,Medium Risk,308.230000,Low Value,Standard Customer
13106,0.500776,1,0.442809,Medium Risk,210.960000,Low Value,Standard Customer
13107,0.321474,0,0.442809,Low Risk,235.790000,Low Value,Standard Customer
13108,0.756944,1,0.442809,High Risk,55.760000,Low Value,At-Risk Customer
13109,0.400985,0,0.442809,Medium Risk,190.020000,Low Value,Standard Customer
13110,0.180919,0,0.442809,Low Risk,734.700000,Medium Value,Standard Customer
13113,0.084066,0,0.442809,Low Risk,7496.920000,High Value,Loyal High-Value Customer
13115,0.155634,0,0.442809,Low Risk,366.540000,Low Value,Standard Customer
13116,0.418808,0,0.442809,Medium Risk,227.600000,Low Value,Standard Customer
13117,0.159284,0,0.442809,Low Risk,297.150000,Low Value,Standard Customer
13118,0.315634,0,0.442809,Low Risk,565.880000,Medium Value,Standard Customer
13120,0.706740,1,0.442809,High Risk,219.340000,Low Value,At-Risk Customer
13121,0.561796,1,0.442809,Medium Risk,151.900000,Low Value,Standard Customer
13122,0.385900,0,0.442809,Medium Risk,239.220000,Low Value,Standard Customer
13124,0.274363,0,0.442809,Low Risk,386.420000,Low Value,Standard Customer
13126,0.225986,0,0.442809,Low Risk,255.360000,Low Value,Standard Customer
13130,0.533385,1,0.442809,Medium Risk,184.520000,Low Value,Standard Customer
13131,0.616809,1,0.442809,Medium Risk,142.250000,Low Value,Standard Customer
13132,0.714998,1,0.442809,High Risk,219.390000,Low Value,At-Risk Customer
13133,0.685533,1,0.442809,High Risk,244.120000,Low Value,At-Risk Customer
13134,0.303099,0,0.442809,Low Risk,592.680000,Medium Value,Standard Customer
13135,0.582071,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
13136,0.180601,0,0.442809,Low Risk,625.320000,Medium Value,Standard Customer
13137,0.113603,0,0.442809,Low Risk,725.160000,Medium Value,Standard Customer
13138,0.346276,0,0.442809,Low Risk,329.470000,Low Value,Standard Customer
13139,0.269433,0,0.442809,Low Risk,843.790000,Medium Value,Standard Customer
13140,0.330978,0,0.442809,Low Risk,304.800000,Low Value,Standard Customer
13141,0.235531,0,0.442809,Low Risk,590.980000,Medium Value,Standard Customer
13144,0.752135,1,0.442809,High Risk,232.450000,Low Value,At-Risk Customer
13145,0.325446,0,0.442809,Low Risk,430.130000,Low Value,Standard Customer
13147,0.441886,0,0.442809,Medium Risk,196.110000,Low Value,Standard Customer
13148,0.090664,0,0.442809,Low Risk,1260.820000,Medium Value,Standard Customer
13149,0.260175,0,0.442809,Low Risk,302.580000,Low Value,Standard Customer
13151,0.436302,0,0.442809,Medium Risk,582.640000,Medium Value,Standard Customer
13154,0.659469,1,0.442809,High Risk,162.880000,Low Value,At-Risk Customer
13155,0.562837,1,0.442809,Medium Risk,307.190000,Low Value,Standard Customer
13157,0.248440,0,0.442809,Low Risk,250.700000,Low Value,Standard Customer
13158,0.257538,0,0.442809,Low Risk,494.840000,Low Value,Standard Customer
13159,0.237748,0,0.442809,Low Risk,237.870000,Low Value,Standard Customer
13161,0.730074,1,0.442809,High Risk,220.020000,Low Value,At-Risk Customer
13162,0.201286,0,0.442809,Low Risk,275.080000,Low Value,Standard Customer
13165,0.676398,1,0.442809,High Risk,0.000000,Low Value,At-Risk Customer
13166,0.625032,1,0.442809,Medium Risk,260.970000,Low Value,Standard Customer
13167,0.366032,0,0.442809,Medium Risk,78.310000,Low Value,Standard Customer
13168,0.248331,0,0.442809,Low Risk,457.330000,Low Value,Standard Customer
13169,0.722212,1,0.442809,High Risk,195.700000,Low Value,At-Risk Customer
13171,0.655517,1,0.442809,High Risk,191.200000,Low Value,At-Risk Customer
13173,0.683474,1,0.442809,High Risk,160.610000,Low Value,At-Risk Customer
13174,0.331240,0,0.442809,Low Risk,563.260000,Medium Value,Standard Customer
13178,0.125442,0,0.442809,Low Risk,2175.120000,High Value,Loyal High-Value Customer
13183,0.160686,0,0.442809,Low Risk,1130.680000,Medium Value,Standard Customer
13184,0.103328,0,0.442809,Low Risk,193.670000,Low Value,Standard Customer
13185,0.736969,1,0.442809,High Risk,227.110000,Low Value,At-Risk Customer
13186,0.226940,0,0.442809,Low Risk,727.070000,Medium Value,Standard Customer
13187,0.707398,1,0.442809,High Risk,163.790000,Low Value,At-Risk Customer
13189,0.412290,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
13192,0.379669,0,0.442809,Medium Risk,224.120000,Low Value,Standard Customer
13194,0.595160,1,0.442809,Medium Risk,194.130000,Low Value,Standard Customer
13196,0.589174,1,0.442809,Medium Risk,16.960000,Low Value,Standard Customer
13198,0.122886,0,0.442809,Low Risk,905.180000,Medium Value,Standard Customer
13199,0.086752,0,0.442809,Low Risk,1833.230000,Medium Value,Standard Customer
13200,0.490829,1,0.442809,Medium Risk,46.480000,Low Value,Standard Customer
13203,0.411647,0,0.442809,Medium Risk,149.720000,Low Value,Standard Customer
13207,0.553562,1,0.442809,Medium Risk,173.140000,Low Value,Standard Customer
13208,0.203666,0,0.442809,Low Risk,333.150000,Low Value,Standard Customer
13209,0.100543,0,0.442809,Low Risk,1346.450000,Medium Value,Standard Customer
13210,0.444758,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
13211,0.307452,0,0.442809,Low Risk,203.870000,Low Value,Standard Customer
13213,0.229443,0,0.442809,Low Risk,566.220000,Medium Value,Standard Customer
13216,0.720845,1,0.442809,High Risk,42.700000,Low Value,At-Risk Customer
13217,0.345180,0,0.442809,Low Risk,155.680000,Low Value,Standard Customer
13218,0.600609,1,0.442809,Medium Risk,147.340000,Low Value,Standard Customer
13220,0.429452,0,0.442809,Medium Risk,591.400000,Medium Value,Standard Customer
13221,0.549536,1,0.442809,Medium Risk,455.660000,Low Value,Standard Customer
13223,0.638990,1,0.442809,Medium Risk,224.290000,Low Value,Standard Customer
13224,0.422530,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
13225,0.226433,0,0.442809,Low Risk,2035.120000,High Value,Loyal High-Value Customer
13226,0.695455,1,0.442809,High Risk,170.950000,Low Value,At-Risk Customer
13227,0.622583,1,0.442809,Medium Risk,163.600000,Low Value,Standard Customer
13229,0.659217,1,0.442809,High Risk,184.410000,Low Value,At-Risk Customer
13230,0.088853,0,0.442809,Low Risk,957.320000,Medium Value,Standard Customer
13232,0.149184,0,0.442809,Low Risk,440.720000,Low Value,Standard Customer
13233,0.701411,1,0.442809,High Risk,0.000000,Low Value,At-Risk Customer
13235,0.566113,1,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
13236,0.449946,1,0.442809,Medium Risk,104.800000,Low Value,Standard Customer
13238,0.506441,1,0.442809,Medium Risk,263.300000,Low Value,Standard Customer
13239,0.701339,1,0.442809,High Risk,0.000000,Low Value,At-Risk Customer
13240,0.265148,0,0.442809,Low Risk,412.540000,Low Value,Standard Customer
13242,0.426941,0,0.442809,Medium Risk,257.460000,Low Value,Standard Customer
13243,0.498367,1,0.442809,Medium Risk,59.110000,Low Value,Standard Customer
13244,0.484325,1,0.442809,Medium Risk,164.870000,Low Value,Standard Customer
13246,0.183413,0,0.442809,Low Risk,536.700000,Medium Value,Standard Customer
13248,0.392642,0,0.442809,Medium Risk,211.130000,Low Value,Standard Customer
13249,0.300229,0,0.442809,Low Risk,267.800000,Low Value,Standard Customer
13253,0.439696,0,0.442809,Medium Risk,0.000000,Low Value,Standard Customer
13255,0.730686,1,0.442809,High Risk,182.490000,Low Value,At-Risk Customer
13258,0.570738,1,0.442809,Medium Risk,171.290000,Low Value,Standard Customer
13261,0.705310,1,0.442809,High Risk,580.570000,Medium Value,At-Risk Customer
13262,0.684406,1,0.442809,High Risk,148.720000,Low Value,At-Risk Customer
13263,0.084127,0,0.442809,Low Risk,2316.410000,High Value,Loyal High-Value Customer
13265,0.295643,0,0.442809,Low Risk,383.790000,Low Value,Standard Customer
13266,0.097673,0,0.442809,Low Risk,176.010000,Low Value,Standard Customer
13267,0.090697,0,0.442809,Low Risk,1791.470000,Medium Value,Standard Customer
13268,0.113592,0,0.442809,Low Risk,77.550000,Low Value,Standard Customer
13269,0.105400,0,0.442809,Low Risk,1249.870000,Medium Value,Standard Customer
13270,0.774189,1,0.442809,High Risk,150.430000,Low Value,At-Risk Customer
13273,0.484357,1,0.442809,Medium Risk,96.630000,Low Value,Standard Customer
13276,0.428110,0,0.442809,Medium Risk,195.700000,Low Value,Standard Customer
13277,0.439002,0,0.442809,Medium Risk,192.620000,Low Value,Standard Customer
13280,0.306657,0,0.442809,Low Risk,327.340000,Low Value,Standard Customer
13282,0.431149,0,0.442809,Medium Risk,591.670000,Medium Value,Standard Customer
13283,0.613395,1,0.442809,Medium Risk,197.100000,Low Value,Standard Customer
13284,0.710969,1,0.442809,High Risk,261.780000,Low Value,At-Risk Customer
13285,0.201773,0,0.442809,Low Risk,455.850000,Low Value,Standard Customer
13291,0.475663,1,0.442809,Medium Risk,44.440000,Low Value,Standard Customer
13292,0.675536,1,0.442809,High Risk,147.880000,Low Value,At-Risk Customer
13294,0.424290,0,0.442809,Medium Risk,325.310000,Low Value,Standard Customer
13295,0.730611,1,0.442809,High Risk,268.720000,Low Value,At-Risk Customer
13296,0.603357,1,0.442809,Medium Risk,158.120000,Low Value,Standard Customer
13299,0.712068,1,0.442809,High Risk,217.000000,Low Value,At-Risk Customer
13300,0.483724,1,0.442809,Medium Risk,239.200000,Low Value,Standard Customer
13301,0.260294,0,0.442809,Low Risk,331.500000,Low Value,Standard Customer
13302,0.660684,1,0.442809,High Risk,213.800000,Low Value,At-Risk Customer
13304,0.719207,1,0.442809,High Risk,82.430000,Low Value,At-Risk Customer
13305,0.150585,0,0.442809,Low Risk,713.220000,Medium Value,Standard Customer
